1	1
2	4
3	1
4	3
5	3
6	1
7	4
8	4
9	1
10	3
11	1
12	2
13	5
14	4
15	4
16	1
17	3
18	3
19	2
20	5
21	3
22	3
23	1
24	5
25	4
26	3
27	3
28	4
29	5
30	4
31	1
32	1
33	1
34	1
35	3
36	4
37	2
38	4
39	1
40	2
41	5
42	1
43	1
44	2
45	3
46	4
47	2
48	5
49	1
50	5
51	3
52	4
53	4
54	1
55	5
56	4
57	3
58	2
59	3
60	5
61	2
62	1
63	1
64	5
65	1
66	5
67	3
68	3
69	5
70	3
71	5
72	5
73	1
74	2
75	2
76	1
77	4
78	4
79	5
80	2
81	5
82	4
83	5
84	3
85	3
86	1
87	3
88	3
89	4
90	2
91	1
92	1
93	2
94	1
95	3
96	3
97	1
98	4
99	1
100	2
101	5
102	2
103	4
104	1
105	4
106	2
107	5
108	5
109	5
110	3
111	2
112	2
113	3
114	2
115	5
116	4
117	3
118	2
119	1
120	2
121	5
122	3
123	2
124	2
125	2
126	4
127	2
128	2
129	3
130	5
131	3
132	2
133	4
134	1
135	2
136	1
137	4
138	4
139	2
140	2
141	1
142	3
143	4
144	1
145	1
146	5
147	5
148	1
149	4
150	3
151	2
152	1
153	1
154	2
155	3
156	3
157	2
158	1
159	2
160	2
161	3
162	3
163	2
164	2
165	4
166	1
167	4
168	5
169	2
170	5
171	4
172	2
173	3
174	5
175	4
176	4
177	4
178	5
179	3
180	4
181	1
182	5
183	4
184	1
185	2
186	1
187	3
188	4
189	3
190	5
191	5
192	2
193	5
194	5
195	1
196	1
197	4
198	2
199	1
200	1
