1	5
1	69
1	89
1	127
1	173
1	191
1	192
1	461
1	508
1	705
1	772
1	833
1	1052
1	1114
1	1161
1	1231
1	1788
1	1893
1	1913
1	1914
1	2048
1	2264
1	2543
1	2562
1	2756
1	3180
1	3339
1	3341
1	3349
1	3528
1	3551
1	3752
1	4079
1	4568
1	4736
1	4935
1	4957
1	5475
1	5577
1	5848
1	5886
1	6144
1	6215
1	6380
1	6413
1	6524
1	6690
1	6726
1	6764
1	6962
1	7418
1	7750
1	8292
1	8498
1	8787
1	8967
1	9624
2	28
2	45
2	50
2	79
2	111
2	135
2	171
2	220
2	244
2	308
2	356
2	482
2	598
2	617
2	707
2	773
2	1479
2	1587
2	1832
2	2173
2	2279
2	2459
2	2513
2	2571
2	2901
2	3041
2	3095
2	3130
2	3728
2	3797
2	3969
2	4150
2	4349
2	4449
2	4556
2	4733
2	4762
2	4904
2	4925
2	5958
2	5996
2	6007
2	6188
2	6885
2	7238
2	7342
2	7794
2	8231
2	8757
2	8885
2	9057
2	9567
3	32
3	46
3	83
3	110
3	121
3	156
3	320
3	324
3	420
3	464
3	536
3	635
3	907
3	994
3	1032
3	1620
3	2024
3	3109
3	3315
3	3841
3	3936
3	4891
3	6029
3	6893
3	7521
3	7566
3	7629
3	7738
3	7972
3	8035
3	8165
3	8542
3	9399
4	12
4	23
4	96
4	119
4	249
4	257
4	264
4	344
4	392
4	418
4	694
4	754
4	902
4	906
4	1162
4	1215
4	1378
4	1709
4	1765
4	2327
4	3187
4	3320
4	3322
4	3404
4	3533
4	3630
4	4322
4	4339
4	4606
4	4686
4	4836
4	4994
4	5685
4	5736
4	5847
4	6147
4	6347
4	6531
4	7288
4	8041
4	8224
4	8591
4	8938
4	9142
4	9350
4	9431
5	9
5	70
5	307
5	338
5	361
5	414
5	616
5	743
5	805
5	1212
5	1405
5	2052
5	2086
5	2749
5	3260
5	3364
5	3390
5	3741
5	3789
5	3923
5	4156
5	4157
5	4604
5	4668
5	4760
5	5065
5	5148
5	6236
5	6453
5	6968
5	7369
5	7770
5	7842
5	8279
5	8971
5	9952
6	278
6	368
6	805
6	997
6	1110
6	1122
6	1153
6	1279
6	1444
6	1755
6	1776
6	2179
6	2197
6	2734
6	2895
6	2900
6	3516
6	3784
6	3804
6	3842
6	3877
6	3992
6	4290
6	4465
6	4623
6	4863
6	5680
6	6039
6	6054
6	6071
6	6157
6	6350
6	6456
6	6971
6	7333
6	7479
6	7544
6	8412
6	8917
6	8929
6	8931
6	9400
6	9494
6	9704
7	178
7	206
7	650
7	685
7	822
7	829
7	1070
7	1180
7	1437
7	1458
7	1519
7	1564
7	1661
7	1833
7	2141
7	2547
7	2668
7	2738
7	2793
7	2973
7	3137
7	3323
7	3542
7	3919
7	4411
7	4746
7	5365
7	5379
7	5411
7	5602
7	5628
7	5733
7	5947
7	5960
7	6203
7	6446
7	6636
7	6667
7	6835
7	6892
7	6966
7	7611
7	7630
7	7662
7	7705
7	7931
7	7961
7	8044
7	8384
7	8470
7	8795
7	8912
7	8986
7	9141
7	9608
8	38
8	71
8	84
8	96
8	194
8	344
8	349
8	377
8	483
8	499
8	573
8	612
8	682
8	902
8	1048
8	1099
8	1462
8	1507
8	1509
8	1539
8	2041
8	2133
8	2170
8	2210
8	2435
8	2718
8	2840
8	2858
8	3426
8	3492
8	3848
8	3869
8	3984
8	4055
8	4154
8	4371
8	4836
8	5101
8	6147
8	6294
8	7227
8	7288
8	7392
8	7606
8	7714
8	8242
8	8480
8	8629
8	8705
8	8717
8	9347
8	9490
8	9582
8	9585
8	9746
8	9919
9	70
9	110
9	307
9	338
9	361
9	784
9	1212
9	1405
9	2086
9	2621
9	2861
9	3309
9	3372
9	3390
9	3741
9	3789
9	4281
9	4604
9	4760
9	5099
9	5865
9	5872
9	5971
9	6161
9	6193
9	6227
9	6236
9	6968
9	7369
9	7770
9	7967
9	8535
9	8849
9	8971
9	9491
10	60
10	158
10	272
10	307
10	484
10	561
10	858
10	918
10	984
10	1397
10	1460
10	1529
10	1655
10	2370
10	2550
10	2889
10	3210
10	3553
10	3650
10	3966
10	4167
10	4197
10	4704
10	4726
10	5098
10	6067
10	6532
10	7076
10	8199
10	8580
10	8627
10	9327
11	188
11	230
11	325
11	391
11	590
11	903
11	946
11	1229
11	1306
11	1589
11	1590
11	1626
11	2053
11	2402
11	2530
11	2601
11	2612
11	2713
11	2929
11	2940
11	3127
11	3334
11	3527
11	3675
11	3899
11	4008
11	4583
11	5003
11	5667
11	5738
11	5867
11	6460
11	6600
11	6641
11	7220
11	7766
11	7845
11	8355
11	8568
11	9025
11	9054
11	9155
11	9316
11	9713
12	23
12	31
12	38
12	71
12	91
12	101
12	295
12	326
12	344
12	365
12	388
12	418
12	478
12	751
12	819
12	868
12	906
12	1099
12	1247
12	1377
12	1408
12	1466
12	1594
12	1676
12	1727
12	1735
12	2039
12	2206
12	2299
12	2475
12	2839
12	3111
12	3222
12	3288
12	4400
12	4440
12	4534
12	4626
12	4747
12	4830
12	5041
12	5050
12	5154
12	5892
12	5912
12	6009
12	6617
12	6748
12	7039
12	7657
12	8041
12	9028
12	9374
12	9490
12	9984
13	72
13	124
13	134
13	152
13	166
13	313
13	439
13	476
13	542
13	547
13	571
13	760
13	856
13	864
13	1104
13	1588
13	1595
13	1680
13	1983
13	2548
13	2614
13	2642
13	2699
13	2859
13	3119
13	3166
13	3374
13	3598
13	4956
13	5495
13	5684
13	6108
13	6474
13	6785
13	6909
13	7081
13	7203
13	7248
13	8359
13	8602
13	8886
13	9022
13	9208
14	17
14	263
14	291
14	417
14	419
14	570
14	993
14	1258
14	1266
14	1474
14	2150
14	2434
14	3044
14	3278
14	3440
14	3624
14	3649
14	3665
14	4979
14	5771
14	7117
14	7607
14	8593
14	8664
14	8873
14	9469
14	9523
14	9932
14	9972
15	168
15	209
15	221
15	240
15	270
15	282
15	292
15	297
15	451
15	570
15	781
15	803
15	865
15	1316
15	1326
15	1449
15	1451
15	1472
15	1719
15	2639
15	3493
15	3536
15	3581
15	4012
15	4199
15	4283
15	4680
15	4742
15	5810
15	6059
15	6103
15	7208
15	7252
15	7916
15	8174
15	8371
15	8439
15	8446
15	8841
15	9970
16	81
16	170
16	171
16	722
16	954
16	1047
16	1244
16	1363
16	2143
16	2413
16	2553
16	2607
16	2669
16	2881
16	3380
16	3961
16	4112
16	4378
16	4427
16	4506
16	4886
16	5497
16	6557
16	6712
16	7024
16	7579
16	7835
16	7894
16	8143
16	8374
16	8611
16	8628
16	8874
16	9288
16	9526
16	9534
16	9695
16	9704
17	61
17	107
17	122
17	131
17	262
17	265
17	419
17	473
17	550
17	665
17	838
17	867
17	1035
17	1190
17	1290
17	2107
17	2175
17	2632
17	2775
17	3278
17	3466
17	3665
17	3911
17	4076
17	4443
17	4590
17	5586
17	5928
17	6089
17	6096
17	6127
17	6178
17	6497
17	6592
17	6664
17	6770
17	7301
17	7502
17	8011
17	8335
17	8399
17	8587
17	8817
17	8927
17	9045
17	9356
17	9393
17	9433
17	9523
17	9579
18	146
18	198
18	372
18	593
18	684
18	695
18	1083
18	1307
18	1912
18	1950
18	1992
18	2136
18	2397
18	2462
18	2707
18	2787
18	2867
18	3133
18	3174
18	3230
18	4416
18	4662
18	4883
18	5212
18	5532
18	5623
18	5657
18	5714
18	5916
18	5965
18	6701
18	6734
18	7005
18	7985
18	8486
18	8756
18	8809
18	9206
18	9293
18	9392
18	9395
18	9561
18	9709
18	9803
18	9892
18	9946
19	35
19	54
19	227
19	626
19	648
19	669
19	704
19	723
19	923
19	1092
19	1291
19	1437
19	1720
19	2080
19	2244
19	2269
19	2322
19	2379
19	3159
19	3395
19	3422
19	3731
19	3849
19	4143
19	4151
19	4212
19	4755
19	4964
19	5153
19	6752
19	7320
19	7532
19	7943
19	8164
19	8380
19	8641
19	8726
19	9043
19	9046
19	9259
19	9590
19	9884
19	9958
20	24
20	369
20	487
20	551
20	749
20	922
20	1058
20	1088
20	1090
20	1136
20	1201
20	1387
20	1418
20	1425
20	1428
20	1502
20	1629
20	1799
20	1831
20	2006
20	2061
20	2234
20	2469
20	2565
20	2684
20	2855
20	2920
20	3285
20	5039
20	5489
20	5621
20	5737
20	5807
20	6280
20	6336
20	6366
20	6682
20	6836
20	6866
20	7135
20	7279
20	7756
20	8408
20	8567
20	8891
20	8929
20	8940
20	8951
20	8966
20	9263
20	9360
20	9391
20	9423
20	9524
20	9610
20	9810
20	9836
20	9888
21	48
21	76
21	262
21	340
21	509
21	581
21	779
21	860
21	938
21	995
21	1342
21	1475
21	1687
21	1788
21	1996
21	2137
21	2904
21	3461
21	3706
21	4207
21	4308
21	5155
21	5206
21	5355
21	5764
21	5938
21	6017
21	6377
21	6387
21	6566
21	6832
21	7233
21	7320
21	7793
21	7802
21	7845
21	7850
21	7903
21	8052
21	8965
21	9169
21	9734
22	44
22	58
22	77
22	109
22	128
22	180
22	234
22	238
22	294
22	295
22	380
22	453
22	522
22	698
22	741
22	920
22	1040
22	1165
22	1575
22	1583
22	1643
22	1674
22	1683
22	1705
22	1864
22	2378
22	3201
22	3268
22	4293
22	4401
22	4839
22	4867
22	5354
22	5452
22	5496
22	6018
22	6030
22	6842
22	6856
22	7429
22	7467
22	7585
22	7983
22	8844
22	9068
22	9132
22	9231
22	9594
22	9779
23	71
23	91
23	96
23	148
23	249
23	546
23	612
23	622
23	852
23	1195
23	1296
23	1466
23	1690
23	1988
23	2133
23	2172
23	2205
23	2232
23	2373
23	3305
23	3533
23	3558
23	3976
23	4022
23	5386
23	5404
23	5756
23	6222
23	6943
23	7351
23	7365
23	7572
23	8417
23	9412
23	9604
23	9746
23	9835
23	9867
24	50
24	123
24	309
24	323
24	408
24	466
24	815
24	1090
24	1112
24	1428
24	1744
24	1909
24	1974
24	1995
24	2075
24	2621
24	3016
24	3482
24	3514
24	4116
24	4197
24	4233
24	4902
24	4981
24	5903
24	6043
24	6281
24	6951
24	7954
24	8010
24	8632
24	9360
24	9844
24	9888
25	501
25	1006
25	1334
25	1614
25	1700
25	1716
25	2080
25	2108
25	2336
25	2428
25	2517
25	2579
25	2638
25	2661
25	3339
25	3495
25	4150
25	4196
25	4300
25	4319
25	4690
25	4695
25	4744
25	4812
25	4849
25	5430
25	5874
25	6335
25	7383
25	7617
25	8074
25	8176
25	8184
25	8574
25	9078
26	87
26	299
26	556
26	567
26	646
26	1115
26	1133
26	1187
26	1213
26	1435
26	2470
26	2484
26	2491
26	2784
26	2882
26	2939
26	2951
26	3285
26	3584
26	3932
26	4075
26	4256
26	4390
26	4671
26	5086
26	5849
26	6439
26	6482
26	6640
26	7130
26	7303
26	7810
26	7937
26	8199
26	8694
26	9094
26	9284
26	9506
26	9614
26	9666
27	35
27	41
27	110
27	313
27	342
27	365
27	421
27	435
27	799
27	927
27	1437
27	1982
27	2323
27	2425
27	2719
27	3384
27	3438
27	4039
27	4163
27	4342
27	4887
27	4946
27	5187
27	5325
27	5421
27	5426
27	5575
27	6135
27	6179
27	6208
27	6267
27	6542
27	6612
27	7035
27	7163
27	7250
27	8952
28	50
28	62
28	103
28	135
28	529
28	689
28	762
28	1027
28	1264
28	1572
28	1850
28	1943
28	2020
28	2173
28	2316
28	2568
28	2777
28	2893
28	3551
28	3830
28	4637
28	4642
28	5186
28	6684
28	7082
28	7278
28	7832
28	7860
28	8026
28	8302
28	8548
28	8711
28	8775
28	9203
29	100
29	245
29	259
29	303
29	329
29	500
29	722
29	745
29	753
29	968
29	1173
29	1697
29	2005
29	2083
29	2430
29	2478
29	2665
29	2876
29	3458
29	3549
29	4446
29	5269
29	5722
29	5815
29	6310
29	6463
29	6498
29	7113
29	7346
29	8867
29	8975
29	9661
29	9808
30	155
30	336
30	362
30	368
30	475
30	480
30	809
30	854
30	932
30	937
30	1024
30	1074
30	1102
30	1123
30	1180
30	1226
30	1335
30	1552
30	1697
30	1837
30	1910
30	1944
30	2003
30	2069
30	2223
30	2286
30	2711
30	2720
30	3392
30	3873
30	4056
30	4084
30	4179
30	4262
30	4491
30	5628
30	5646
30	5897
30	5929
30	6061
30	6080
30	6639
30	6723
30	7011
30	7322
30	7328
30	7611
30	7722
30	8170
30	8288
30	8640
30	9017
30	9066
30	9212
31	218
31	344
31	405
31	483
31	573
31	623
31	682
31	694
31	791
31	854
31	986
31	1564
31	1603
31	1908
31	2102
31	2175
31	2205
31	2375
31	2403
31	2443
31	2464
31	2659
31	2912
31	3027
31	3101
31	3195
31	3624
31	3630
31	4188
31	4318
31	4470
31	4534
31	5007
31	5102
31	5320
31	5718
31	6182
31	7273
31	8210
31	8386
31	8599
31	8811
31	9006
32	46
32	52
32	63
32	78
32	156
32	248
32	343
32	387
32	635
32	636
32	693
32	1141
32	1196
32	1212
32	1262
32	1275
32	1491
32	1766
32	2014
32	2076
32	2263
32	3001
32	3165
32	3413
32	3538
32	3593
32	3898
32	4181
32	4266
32	5587
32	5652
32	6239
32	6352
32	6501
32	6845
32	6917
32	7013
32	7098
32	7818
32	8064
32	8752
32	9221
32	9541
32	9724
33	60
33	76
33	158
33	190
33	227
33	272
33	577
33	647
33	738
33	879
33	918
33	979
33	1345
33	1397
33	1460
33	1576
33	1711
33	1841
33	2315
33	2370
33	2390
33	2417
33	3186
33	3458
33	3676
33	3876
33	4552
33	5213
33	5675
33	5906
33	6067
33	6618
33	6731
33	6882
33	7076
33	7120
33	7730
33	7741
33	8028
33	8090
33	8515
33	8545
33	8860
33	8964
34	154
34	288
34	299
34	324
34	328
34	566
34	567
34	748
34	1247
34	1499
34	1774
34	2085
34	2238
34	2321
34	2463
34	2629
34	2713
34	3075
34	3285
34	3363
34	3379
34	3472
34	3678
34	3895
34	4069
34	4107
34	4340
34	4440
34	4453
34	4792
34	5291
34	5351
34	5968
34	6572
34	6699
34	6973
34	7099
34	7495
34	8027
34	8764
34	8844
34	9200
34	9959
35	90
35	108
35	148
35	421
35	511
35	866
35	961
35	1237
35	1362
35	1373
35	1396
35	1437
35	2102
35	2814
35	3099
35	3332
35	3579
35	4065
35	4734
35	4821
35	6068
35	6651
35	7358
35	7448
35	7592
35	7659
35	8641
35	9059
35	9088
35	9302
35	9305
35	9482
35	9958
35	9974
36	85
36	130
36	283
36	384
36	504
36	666
36	781
36	788
36	820
36	1075
36	1131
36	1348
36	1471
36	1794
36	2036
36	3192
36	3424
36	3567
36	3636
36	3661
36	3866
36	3941
36	4607
36	4704
36	5005
36	5277
36	6772
36	7018
36	8476
36	8540
36	8997
36	9382
36	9429
36	9731
36	9912
36	9993
37	82
37	164
37	197
37	747
37	1393
37	1473
37	1513
37	1698
37	2389
37	2747
37	2936
37	3571
37	3686
37	4164
37	4312
37	4785
37	5113
37	5484
37	5788
37	6142
37	6400
37	6874
37	6896
37	7125
37	7150
37	8471
37	8508
37	8652
37	8753
37	8968
38	179
38	344
38	352
38	483
38	520
38	584
38	610
38	651
38	682
38	754
38	865
38	1195
38	1378
38	1603
38	2175
38	2268
38	2281
38	2391
38	2929
38	2981
38	3193
38	3465
38	3474
38	3617
38	3733
38	4200
38	4470
38	5173
38	5202
38	5320
38	5718
38	6149
38	6617
38	7333
38	7772
38	8591
38	9014
38	9249
38	9867
39	40
39	81
39	100
39	178
39	244
39	255
39	331
39	510
39	905
39	1014
39	1044
39	1259
39	1558
39	2118
39	2346
39	2924
39	3643
39	3687
39	3912
39	4391
39	4693
39	5237
39	6717
39	6785
39	7445
39	7733
39	7762
39	8196
39	8708
39	8948
39	9034
39	9589
39	9923
40	226
40	253
40	275
40	284
40	319
40	340
40	526
40	564
40	860
40	995
40	1291
40	1687
40	1733
40	1809
40	2074
40	2228
40	2338
40	2637
40	3706
40	3811
40	4698
40	5399
40	6006
40	6816
40	7170
40	8139
40	8806
40	9571
40	9601
40	9774
41	54
41	90
41	103
41	179
41	211
41	491
41	626
41	1130
41	1215
41	1291
41	1362
41	1373
41	1396
41	1929
41	2044
41	2080
41	2171
41	2244
41	2573
41	2624
41	2678
41	3079
41	3164
41	3265
41	3531
41	3556
41	3669
41	3739
41	3916
41	4087
41	4238
41	4520
41	4598
41	5539
41	6146
41	7818
41	8164
41	8275
41	8693
41	9948
41	9976
42	106
42	195
42	222
42	315
42	330
42	332
42	355
42	373
42	401
42	474
42	687
42	1071
42	1107
42	1263
42	1463
42	1577
42	1660
42	1751
42	1816
42	2246
42	2619
42	2633
42	2931
42	3019
42	4762
42	4803
42	4995
42	5058
42	6450
42	7090
42	7120
42	7481
42	7839
42	8114
42	8162
42	8311
42	9345
42	9533
42	9950
43	130
43	147
43	149
