1	11
2	19
3	25
4	1
5	38
6	28
7	36
8	8
9	3
10	2
11	31
12	5
13	56
14	4
15	2
16	38
17	54
18	62
19	5
20	15
21	4
22	23
23	22
24	22
25	8
26	51
27	59
28	23
29	36
30	7
31	1
32	3
33	5
34	11
35	21
36	15
37	16
38	40
39	29
40	44
41	11
42	63
43	6
44	33
45	13
46	2
47	43
48	33
49	1
50	39
51	3
52	5
53	1
54	12
55	12
56	39
57	53
58	26
59	13
60	28
61	33
62	48
63	21
64	11
65	14
66	1
67	3
68	10
69	16
70	19
71	13
72	5
73	6
74	34
75	3
76	22
77	10
78	23
79	1
80	22
81	6
82	7
83	4
84	20
85	12
86	8
87	23
88	32
89	3
90	4
91	5
92	7
93	27
94	1
95	17
96	13
97	23
98	36
99	47
100	16
101	3
102	25
103	22
104	13
105	9
106	14
107	1
108	3
109	5
110	6
111	2
112	13
113	23
114	22
115	29
116	7
117	9
118	1
119	14
120	10
121	61
122	10
123	56
124	3
125	23
126	4
127	49
128	12
129	57
130	9
131	3
132	1
133	1
134	8
135	13
136	6
137	52
138	4
139	6
140	49
141	6
142	10
143	18
144	7
145	1
146	60
147	1
148	24
149	44
150	43
151	4
152	5
153	2
154	54
155	3
156	38
157	64
158	20
159	10
160	56
161	4
162	24
163	16
164	8
165	24
166	16
167	33
168	11
169	22
170	9
171	43
172	47
173	2
174	8
175	13
176	30
177	6
178	49
179	44
180	1
181	7
182	8
183	31
184	5
185	19
186	7
187	62
188	11
189	3
190	31
191	5
192	50
193	14
194	57
195	5
196	14
197	8
198	16
199	7
200	31
201	8
202	41
203	40
204	61
205	21
206	44
207	34
208	14
209	61
210	26
211	21
212	37
213	22
214	61
215	4
216	34
217	6
218	5
219	28
220	12
221	2
222	2
223	20
224	3
225	8
226	1
227	22
228	4
229	1
230	36
231	4
232	5
233	4
234	26
235	1
236	32
237	62
238	41
239	5
240	43
241	6
242	5
243	10
244	10
245	27
246	17
247	12
248	17
249	26
250	48
251	44
252	9
253	11
254	26
255	11
256	1
257	2
258	4
259	27
260	50
261	3
262	8
263	1
264	2
265	2
266	6
267	27
268	23
269	17
270	2
271	14
272	9
273	12
274	3
275	13
276	6
277	16
278	40
279	7
280	55
281	38
282	44
283	40
284	10
285	1
286	1
287	41
288	11
289	16
290	12
291	5
292	2
293	5
294	4
295	6
296	46
297	22
298	7
299	27
300	35
301	2
302	8
303	5
304	4
305	7
306	46
307	6
308	29
309	22
310	21
311	24
312	24
313	15
314	63
315	58
316	12
317	49
318	19
319	24
320	1
321	14
322	18
323	26
324	21
325	2
326	20
327	4
328	1
329	10
330	14
331	3
332	20
333	1
334	8
335	7
336	9
337	5
338	4
339	26
340	1
341	25
342	22
343	60
344	28
345	43
346	1
347	3
348	48
349	37
350	7
351	30
352	24
353	26
354	8
355	12
356	1
357	4
358	31
359	3
360	32
361	30
362	35
363	57
364	1
365	11
366	11
367	4
368	3
369	3
370	5
371	41
372	37
373	9
374	26
375	2
376	3
377	44
378	8
379	10
380	6
381	40
382	14
383	40
384	27
385	43
386	58
387	2
388	23
389	13
390	6
391	25
392	61
393	8
394	30
395	4
396	1
397	1
398	16
399	28
400	16
401	2
402	14
403	8
404	2
405	2
406	24
407	7
408	11
409	19
410	2
411	11
412	3
413	33
414	1
415	2
416	14
417	26
418	7
419	53
420	3
421	14
422	46
423	18
424	48
425	3
426	2
427	9
428	38
429	58
430	43
431	27
432	26
433	10
434	13
435	8
436	11
437	61
438	4
439	27
440	1
441	8
442	15
443	20
444	5
445	9
446	2
447	14
448	2
449	19
450	25
451	8
452	1
453	27
454	39
455	34
456	54
457	9
458	60
459	6
460	12
461	20
462	13
463	25
464	3
465	3
466	37
467	28
468	4
469	24
470	5
471	27
472	59
473	26
474	3
475	21
476	10
477	31
478	1
479	34
480	3
481	4
482	7
483	27
484	21
485	2
486	31
487	36
488	23
489	5
490	23
491	5
492	30
493	13
494	5
495	3
496	1
497	6
498	36
499	17
500	51
501	46
502	6
503	4
504	3
505	33
506	22
507	14
508	4
509	15
510	26
511	6
512	33
513	37
514	60
515	18
516	13
517	48
518	42
519	8
520	7
521	18
522	47
523	12
524	3
525	12
526	43
527	4
528	11
529	6
530	6
531	13
532	1
533	8
534	5
535	4
536	2
537	20
538	14
539	25
540	4
541	7
542	24
543	17
544	10
545	20
546	59
547	6
548	51
549	4
550	3
551	5
552	17
553	36
554	38
555	42
556	45
557	14
558	3
559	23
560	7
561	43
562	13
563	29
564	12
565	8
566	25
567	54
568	5
569	5
570	8
571	4
572	26
573	23
574	9
575	23
576	14
577	29
578	2
579	21
580	1
581	36
582	6
583	1
584	1
585	52
586	8
587	14
588	33
589	4
590	56
591	1
592	34
593	15
594	1
595	3
596	34
597	4
598	3
599	4
600	36
601	20
602	4
603	8
604	55
605	9
606	13
607	9
608	1
609	49
610	33
611	4
612	5
613	35
614	28
615	15
616	7
617	18
618	15
619	4
620	56
621	6
622	33
623	37
624	23
625	38
626	7
627	32
628	39
629	11
630	10
631	15
632	7
633	35
634	42
635	11
636	60
637	63
638	57
639	21
640	4
641	8
642	19
643	2
644	29
645	28
646	22
647	21
648	25
649	26
650	7
651	1
652	4
653	5
654	4
655	58
656	17
657	43
658	35
659	26
660	13
661	7
662	4
663	3
664	1
665	39
666	13
667	26
668	8
669	16
670	50
671	9
672	1
673	41
674	16
675	2
676	4
677	10
678	24
679	48
680	9
681	1
682	55
683	9
684	3
685	57
686	48
687	31
688	14
689	5
690	9
691	15
692	2
693	7
694	20
695	21
696	25
697	52
698	8
699	15
700	51
701	19
702	33
703	10
704	20
705	47
706	8
707	3
708	33
709	47
710	8
711	36
712	4
713	16
714	5
715	4
716	12
717	7
718	1
719	8
720	17
721	38
722	36
723	7
724	5
725	62
726	5
727	3
728	7
729	1
730	3
731	29
732	32
733	49
734	4
735	29
736	35
737	5
738	7
739	9
740	7
741	52
742	17
743	42
744	21
745	23
746	17
747	22
748	12
749	4
750	1
751	3
752	6
753	5
754	13
755	21
756	2
757	1
758	41
759	13
760	3
761	34
762	33
763	1
764	15
765	8
766	58
767	2
768	4
769	64
770	45
771	2
772	9
773	29
774	37
775	17
776	7
777	49
778	1
779	9
780	20
781	6
782	1
783	5
784	3
785	31
786	4
787	1
788	1
789	34
790	6
791	14
792	3
793	16
794	3
795	30
796	59
797	1
798	5
799	2
800	56
801	18
802	42
803	3
804	55
805	43
806	37
807	21
808	2
809	1
810	62
811	1
812	1
813	19
814	4
815	41
816	3
817	23
818	15
819	13
820	2
821	21
822	15
823	5
824	6
825	3
826	1
827	21
828	8
829	2
830	4
831	3
832	5
833	11
834	20
835	40
836	60
837	33
838	10
839	5
840	31
841	19
842	38
843	57
844	3
845	2
846	2
847	24
848	53
849	16
850	6
851	6
852	6
853	6
854	6
855	53
856	9
857	10
858	4
859	2
860	55
861	21
862	9
863	30
864	9
865	7
866	2
867	16
868	15
869	25
870	15
871	25
872	2
873	3
874	4
875	9
876	32
877	6
878	21
879	5
880	2
881	2
882	3
883	26
884	1
885	56
886	29
887	29
888	2
889	40
890	41
891	30
892	49
893	34
894	30
895	32
896	1
897	6
898	32
899	14
900	15
901	35
902	22
903	4
904	20
905	11
906	8
907	52
908	37
909	1
910	19
911	8
912	2
913	37
914	27
915	12
916	17
917	49
918	10
919	5
920	19
921	38
922	34
923	8
