1	16
2	12
3	1
4	3
5	57
6	60
7	6
8	3
9	57
10	18
11	54
12	3
13	10
14	19
15	8
16	9
17	19
18	31
19	5
20	14
21	20
22	4
23	3
24	14
25	59
26	2
27	5
28	12
29	32
30	6
31	3
32	1
33	18
34	2
35	5
36	28
37	24
38	3
39	41
40	20
41	5
42	40
43	37
44	4
45	17
46	1
47	49
48	20
49	64
50	12
51	11
52	2
53	23
54	5
55	48
56	7
57	17
58	16
59	45
60	18
61	18
62	12
63	15
64	21
65	10
66	1
67	7
68	2
69	16
70	57
71	3
72	10
73	26
74	2
75	6
76	20
77	4
78	1
79	7
80	35
81	9
82	24
83	1
84	3
85	28
86	20
87	2
88	64
89	16
90	5
91	3
92	43
93	33
94	9
95	44
96	3
97	55
98	11
99	4
100	32
101	3
102	1
103	5
104	17
105	23
106	40
107	2
108	5
109	4
110	1
111	12
112	50
113	3
114	4
115	17
116	2
117	43
118	61
119	64
120	20
121	34
122	58
123	14
124	10
125	62
126	7
127	1
128	4
129	30
130	28
131	19
132	10
133	10
134	10
135	12
136	7
137	7
138	1
139	8
140	4
141	52
142	1
143	7
144	23
145	12
146	31
147	37
148	5
149	42
150	13
151	30
152	10
153	28
154	4
155	6
156	1
157	40
158	18
159	10
160	29
161	2
162	22
163	4
164	34
165	3
166	10
167	44
168	8
169	15
170	9
171	12
172	8
173	47
174	8
175	15
176	1
177	13
178	6
179	5
180	25
181	62
182	27
183	56
184	48
185	5
186	61
187	25
188	54
189	33
190	18
191	13
192	16
193	55
194	38
195	40
196	7
197	24
198	4
199	17
200	63
201	2
202	38
203	15
204	11
205	45
206	35
207	8
208	53
209	8
210	14
211	5
212	39
213	15
214	5
215	64
216	6
217	7
218	3
219	2
220	12
221	8
222	4
223	10
224	1
225	8
226	20
227	5
228	2
229	53
230	54
231	12
232	1
233	8
234	4
235	2
236	28
237	1
238	15
239	63
240	8
241	16
242	27
243	14
244	41
245	32
246	8
247	8
248	1
249	3
250	6
251	23
252	62
253	20
254	33
255	41
256	2
257	3
258	38
259	21
260	23
261	13
262	19
263	51
264	3
265	19
266	1
267	55
268	7
269	37
270	8
271	22
272	18
273	26
274	3
275	1
276	29
277	62
278	60
279	47
280	63
281	51
282	8
283	28
284	20
285	47
286	34
287	15
288	3
289	4
290	32
291	19
292	8
293	4
294	4
295	3
296	8
297	8
298	9
299	2
300	19
301	55
302	42
303	32
304	7
305	38
306	12
307	57
308	12
309	13
310	18
311	46
312	41
313	5
314	37
315	40
316	23
317	42
318	5
319	20
320	1
321	1
322	4
323	14
324	29
325	54
326	3
327	4
328	2
329	32
330	40
331	41
332	40
333	1
334	39
335	24
336	6
337	5
338	57
339	51
340	20
341	7
342	1
343	1
344	3
345	2
346	39
347	2
348	37
349	3
350	5
351	48
352	56
353	50
354	30
355	40
356	12
357	9
358	2
359	21
360	52
361	57
362	39
363	40
364	25
365	5
366	30
367	33
368	6
369	14
370	49
371	33
372	31
373	40
374	36
375	56
376	18
377	3
378	13
379	50
380	4
381	1
382	56
383	11
384	28
385	62
386	16
387	4
388	13
389	49
390	39
391	60
392	3
393	17
394	2
395	32
396	1
397	17
398	55
399	8
400	25
401	40
402	34
403	53
404	10
405	3
406	43
407	28
408	14
409	23
410	4
411	15
412	56
413	37
414	57
415	4
416	53
417	19
418	3
419	19
420	9
421	5
422	30
423	9
424	1
425	8
426	47
427	15
428	9
429	1
430	58
431	16
432	19
433	17
434	13
435	6
436	1
437	26
438	1
439	10
440	41
441	11
442	9
443	4
444	1
445	2
446	15
447	38
448	10
449	4
450	1
451	8
452	49
453	4
454	4
455	2
456	17
457	4
458	9
459	6
460	4
461	16
462	16
463	11
464	1
465	63
466	14
467	17
468	15
469	17
470	45
471	25
472	1
473	45
474	40
475	6
476	10
477	48
478	43
479	55
480	6
481	25
482	12
483	3
484	18
485	2
486	33
487	7
488	7
489	5
490	8
491	5
492	10
493	34
494	2
495	11
496	36
497	7
498	16
499	8
500	21
501	59
502	4
503	5
504	28
505	34
506	10
507	53
508	16
509	20
510	41
511	5
512	9
513	22
514	13
515	21
516	5
517	12
518	15
519	27
520	17
521	35
522	4
523	5
524	15
525	37
526	52
527	6
528	41
529	12
530	45
531	3
532	44
533	28
534	29
535	4
536	16
537	45
538	6
539	30
540	7
541	9
542	10
543	8
544	46
545	1
546	3
547	10
548	29
549	4
550	19
551	14
552	37
553	32
554	7
555	27
556	2
557	19
558	27
559	1
560	2
561	18
562	35
563	1
564	22
565	1
566	2
567	2
568	9
569	25
570	8
571	10
572	41
573	3
574	42
575	36
576	61
577	18
578	10
579	5
580	23
581	20
582	23
583	9
584	1
585	4
586	27
587	36
588	21
589	4
590	54
591	2
592	17
593	31
594	32
595	42
596	36
597	46
598	4
599	14
600	7
601	27
602	25
603	13
604	27
605	29
606	4
607	7
608	11
609	47
610	3
611	46
612	3
613	7
614	5
615	49
616	57
617	12
618	9
619	10
620	42
621	5
622	3
623	51
624	11
625	35
626	5
627	1
628	2
629	39
630	4
631	10
632	8
633	16
634	1
635	1
636	23
637	1
638	15
639	29
640	63
641	2
642	29
643	13
644	4
645	1
646	2
647	18
648	5
649	10
650	62
651	2
652	29
653	9
654	1
655	9
656	35
657	1
658	1
659	6
660	34
661	6
662	43
663	21
664	13
665	19
666	28
667	14
668	1
669	53
670	4
671	33
672	13
673	22
674	10
675	22
676	1
677	2
678	64
679	13
680	39
681	2
682	3
683	6
684	31
685	6
686	7
687	40
688	3
689	15
690	36
691	52
692	17
693	1
694	3
695	19
696	50
697	1
698	4
699	14
700	25
701	7
702	44
703	10
704	5
705	7
706	1
707	12
708	1
709	11
710	4
711	2
712	61
713	45
714	24
715	1
716	42
717	26
718	17
719	30
720	23
721	3
722	32
723	5
724	4
725	3
726	40
727	27
728	27
729	17
730	9
731	4
732	1
733	42
734	21
735	17
736	50
737	36
738	18
739	11
740	2
741	6
742	58
743	62
744	4
745	32
746	7
747	24
748	2
749	14
750	20
751	3
752	36
753	32
754	3
755	25
756	3
757	15
758	2
759	6
760	10
761	4
762	12
763	34
764	2
765	25
766	58
767	4
768	1
769	45
770	63
771	58
772	16
773	12
774	29
775	27
776	19
777	1
778	5
779	20
780	6
781	28
782	51
783	4
784	57
785	1
786	7
787	10
788	28
789	25
790	13
791	3
792	22
793	35
794	48
795	16
796	39
797	37
798	11
799	5
800	2
801	47
802	19
803	8
804	27
805	60
806	30
807	58
808	5
809	6
810	3
811	10
812	39
813	7
814	9
815	14
816	1
817	2
818	26
819	3
820	28
821	2
822	6
823	17
824	56
825	13
826	29
827	3
828	23
829	6
830	1
831	39
832	6
833	16
834	5
835	10
836	63
837	2
838	19
839	15
840	13
841	1
842	22
843	4
844	29
845	40
846	21
847	61
848	13
849	11
850	1
851	4
852	3
853	44
854	3
855	11
856	10
857	49
858	18
859	7
860	20
861	2
862	29
863	15
864	10
865	3
866	5
867	19
868	3
869	7
870	15
871	15
872	8
873	20
874	42
875	6
876	2
877	4
878	49
879	8
880	28
881	11
882	64
883	5
884	7
885	13
886	11
887	11
888	8
889	9
890	10
891	31
892	38
893	33
894	21
895	3
896	10
897	60
898	4
899	50
900	3
901	38
902	3
903	1
904	3
905	41
906	3
907	1
908	15
909	13
910	61
911	30
912	4
913	62
914	6
915	3
916	42
917	39
918	18
919	11
920	4
921	55
922	14
923	5
924	27
925	7
926	43
927	5
928	4
929	4
930	16
931	23
932	6
933	9
934	51
935	56
936	7
937	6
938	20
939	49
940	8
941	16
942	11
943	6
944	43
945	21
946	54
947	1
948	1
949	2
950	8
951	6
952	50
953	2
954	9
955	36
956	8
957	44
958	9
959	19
960	11
961	5
962	62
963	4
964	11
965	1
966	28
967	1
968	32
969	5
970	44
971	36
972	28
973	4
974	43
975	13
976	59
977	39
978	2
979	18
980	11
981	51
982	15
983	36
984	18
985	58
986	3
987	55
988	3
989	12
990	51
991	21
992	15
993	19
994	1
995	20
996	30
997	60
998	1
999	14
1000	13
1001	24
1002	8
1003	6
1004	58
1005	10
1006	59
1007	2
1008	26
1009	43
1010	62
1011	36
1012	45
1013	21
1014	41
1015	33
1016	35
1017	4
1018	50
1019	40
1020	44
1021	23
1022	28
1023	64
1024	6
1025	34
1026	22
1027	12
1028	2
1029	3
1030	14
1031	4
1032	1
1033	11
1034	3
1035	19
1036	17
1037	54
1038	6
1039	1
1040	4
1041	46
1042	6
1043	1
1044	41
1045	5
1046	5
1047	9
1048	1
1049	45
1050	20
1051	9
1052	49
1053	45
1054	1
1055	24
1056	4
1057	2
1058	14
1059	44
1060	17
1061	59
1062	23
1063	17
1064	15
1065	64
1066	33
1067	27
1068	1
1069	12
1070	6
1071	40
1072	3
1073	1
1074	6
1075	56
1076	3
1077	13
1078	26
1079	39
1080	46
1081	25
1082	26
1083	31
1084	5
1085	17
1086	13
1087	30
1088	14
1089	2
1090	14
1091	12
1092	5
1093	34
1094	13
1095	1
1096	13
1097	2
1098	41
1099	3
1100	20
1101	40
1102	5
1103	6
1104	10
1105	30
1106	8
1107	40
1108	17
1109	15
1110	21
1111	15
1112	14
1113	10
1114	16
1115	2
1116	28
1117	7
1118	45
1119	5
1120	21
1121	7
1122	35
1123	24
1124	53
1125	14
1126	12
1127	1
1128	39
1129	30
1130	6
1131	28
1132	5
1133	46
1134	24
1135	5
1136	14
1137	44
1138	30
1139	36
1140	15
1141	1
1142	28
1143	3
1144	17
1145	3
1146	2
1147	21
1148	6
1149	4
1150	22
1151	26
1152	37
1153	60
1154	16
1155	30
1156	11
1157	28
1158	15
1159	11
1160	61
1161	16
1162	3
1163	7
1164	62
1165	4
1166	30
1167	6
1168	3
1169	47
1170	41
1171	20
1172	42
1173	32
1174	2
1175	8
1176	7
1177	35
1178	9
1179	8
1180	6
1181	1
1182	19
1183	15
1184	10
1185	10
1186	15
1187	2
1188	8
1189	1
1190	19
1191	64
1192	1
1193	35
1194	5
1195	3
1196	1
1197	6
1198	10
1199	35
1200	4
1201	14
1202	17
1203	40
1204	4
1205	11
1206	2
1207	58
1208	13
1209	7
1210	12
1211	4
1212	57
1213	2
1214	37
1215	5
1216	6
1217	27
1218	16
1219	16
1220	4
1221	49
1222	63
1223	55
1224	22
1225	1
1226	7
1227	9
1228	30
1229	54
1230	7
1231	16
1232	9
1233	11
1234	4
1235	9
1236	31
1237	5
1238	2
1239	33
1240	47
1241	1
1242	15
1243	63
1244	9
1245	4
1246	13
1247	3
1248	42
1249	2
1250	62
1251	1
1252	21
1253	5
1254	1
1255	21
1256	6
1257	60
1258	11
1259	41
1260	8
1261	5
1262	1
1263	2
1264	45
1265	25
1266	19
1267	6
1268	6
1269	13
1270	2
1271	48
1272	2
1273	13
1274	3
1275	1
1276	14
1277	19
1278	26
1279	60
1280	6
1281	6
1282	1
1283	2
1284	30
1285	7
1286	9
1287	4
1288	10
1289	17
1290	2
1291	5
1292	51
1293	64
1294	27
1295	15
1296	3
1297	56
1298	13
1299	21
1300	5
1301	30
1302	1
1303	27
1304	6
1305	49
1306	54
1307	31
1308	6
1309	1
1310	58
1311	2
1312	8
1313	36
1314	64
1315	4
1316	8
1317	21
1318	13
1319	42
1320	46
1321	6
1322	11
1323	19
1324	64
1325	9
1326	8
1327	1
1328	20
1329	2
1330	30
1331	16
1332	5
1333	46
1334	59
1335	6
1336	26
1337	34
1338	8
1339	16
1340	27
1341	26
1342	20
1343	11
1344	6
1345	18
1346	27
1347	6
1348	4
1349	15
1350	17
1351	30
1352	1
1353	4
1354	7
1355	61
1356	15
1357	2
1358	9
1359	4
1360	18
1361	53
1362	5
1363	9
1364	36
1365	1
1366	55
1367	2
1368	18
1369	11
1370	11
